EVENT_DATE,事件数,EVENT_TYPE,SUB_EVENT_TYPE,ADMIN1,ADMIN2,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,死亡人数
5-Apr-18,2,Protests,Peaceful protest,Guangxi,Beihai,Haicheng,21.475,109.117,2,0
5-Apr-18,2,Protests,Peaceful protest,Jiangsu,Zhenjiang,Runzhou,32.205,119.449,2,0
6-Apr-18,2,Protests,Protest with intervention,Yunnan,Kunming,Chenggong,24.886,102.821,2,0
6-Apr-18,2,Protests,Peaceful protest,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,1,0
6-Apr-18,2,Protests,Peaceful protest,Shaanxi,Yan'an,Baota,36.591,109.493,2,0
6-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Xuchang,Cigouxiang,33.832,113.587,1,0
6-Apr-18,2,Protests,Peaceful protest,Liaoning,Dalian,Xigang,38.915,121.612,2,0
6-Apr-18,1,Riots,Mob violence,Guangdong,Zhanjiang,Changqi,21.527,110.73,1,0
7-Apr-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Chang'an,34.159,108.907,1,0
7-Apr-18,2,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,2,0
8-Apr-18,1,Protests,Protest with intervention,Shaanxi,Xi'an,Yanta,34.214,108.945,1,0
8-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Jiangxi,Ji'an,Luoxi,26.874,114.778,1,0
8-Apr-18,2,Protests,Peaceful protest,Jiangxi,Ganzhou,Xinfeng,25.386,114.923,1,0
8-Apr-18,1,Riots,Mob violence,Henan,Shangqiu,Suiyang,34.388,115.653,1,0
8-Apr-18,1,Violence against civilians,Attack,Beijing,Shijingshan,Beijing-Shijingshan,39.92,116.186,1,0
8-Apr-18,1,Protests,Protest with intervention,Guangdong,Foshan,Chencun,22.954,113.235,1,0
9-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
9-Apr-18,1,Violence against civilians,Attack,Sichuan,Chengdu,Xinmincun,30.562,104.095,1,0
9-Apr-18,2,Protests,Peaceful protest,Liaoning,Yingkou,Dashiqiao,40.645,122.508,1,0
9-Apr-18,1,Protests,Peaceful protest,Henan,Xuchang,Weidu,34.025,113.823,1,0
9-Apr-18,2,Protests,Peaceful protest,Gansu,Pingliang,Kongtong,35.542,106.675,2,0
9-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Tarbagatay,Shawan,44.326,85.619,1,0
9-Apr-18,2,Protests,Peaceful protest,Henan,Zhumadian,Yicheng,32.973,113.994,2,0
9-Apr-18,2,Protests,Peaceful protest,Hebei,Cangzhou,Haixing,38.143,117.498,1,0
9-Apr-18,2,Protests,Peaceful protest,Henan,Luohe,Wuyang,33.437,113.609,1,0
9-Apr-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
9-Apr-18,3,Strategic developments,Looting/property destruction,Henan,Luohe,Yancheng,33.587,114.007,2,0
9-Apr-18,2,Protests,Peaceful protest,Hebei,Baoding,Laishui,39.394,115.713,1,0
9-Apr-18,2,Protests,Peaceful protest,Jiangsu,Zhenjiang,Runzhou,32.205,119.449,2,0
9-Apr-18,1,Protests,Protest with intervention,Guangxi,Hechi,Dahua,23.736,107.998,1,0
9-Apr-18,1,Protests,Protest with intervention,Heilongjiang,Harbin,Nangang,45.76,126.639,1,0
10-Apr-18,1,Protests,Protest with intervention,Shaanxi,Xi'an,Weiyang,34.293,108.946,1,0
10-Apr-18,1,Protests,Peaceful protest,Henan,Zhengzhou,Zhongmu,34.719,113.976,1,0
10-Apr-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
10-Apr-18,2,Protests,Peaceful protest,Jiangsu,Nanjing,Gulou,32.066,118.77,2,0
10-Apr-18,1,Strategic developments,Looting/property destruction,Xinjiang,Tarbagatay,Shawan,44.326,85.619,1,0
10-Apr-18,1,Strategic developments,Change to group/activity,Qinghai,Golog Tibetan Autonomous,Maqin,34.477,100.239,2,0
10-Apr-18,1,Protests,Peaceful protest,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
10-Apr-18,1,Protests,Peaceful protest,Hubei,Wuhan,Qiaokou,30.582,114.215,1,0
10-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Tianjin,Tianjin,Tianjin,39.343,117.362,3,0
10-Apr-18,2,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou,23.173,113.359,2,0
11-Apr-18,1,Protests,Peaceful protest,Anhui,Tongling,Tongguan,30.933,117.86,2,0
11-Apr-18,1,Protests,Peaceful protest,Hunan,Zhuzhou,Tianyuan,27.827,113.082,2,0
11-Apr-18,1,Violence against civilians,Attack,Beijing,Shijingshan,Beijing-Shijingshan,39.92,116.186,1,0
11-Apr-18,1,Protests,Peaceful protest,Liaoning,Yingkou,Xishi,40.666,122.206,1,0
11-Apr-18,2,Protests,Peaceful protest,Jiangsu,Lianyungang,Haizhou,34.607,119.194,2,0
11-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Qinghai,Yushu Tibetan Autonomous,Chengduo,33.37,97.112,1,0
11-Apr-18,2,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
11-Apr-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
11-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Tarbagatay,Shawan,44.326,85.619,1,0
11-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Shangqiu,Minquan,34.648,115.18,1,0
11-Apr-18,2,Protests,Excessive force against protesters,Inner Mongolia,Baotou,Hondlon,40.642,109.838,2,0
11-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Sichuan,Chengdu,Wuhou,30.642,104.043,3,0
12-Apr-18,2,Protests,Peaceful protest,Henan,Luoyang,Yichuan,34.422,112.426,1,0
12-Apr-18,2,Protests,Peaceful protest,Jiangsu,Nanjing,Xuanwu,32.048,118.798,3,0
12-Apr-18,1,Protests,Peaceful protest,Zhejiang,Jiaxing,Tanqiaoxiang,30.457,120.773,2,0
12-Apr-18,2,Protests,Peaceful protest,Yunnan,Kunming,Chenggong,24.886,102.821,2,0
12-Apr-18,2,Protests,Peaceful protest,Hunan,Changde,Wuling,29.029,111.698,2,0
12-Apr-18,1,Strategic developments,Looting/property destruction,Yunnan,Nujiang Lisu Autonomous,Liuku Town,25.844,98.854,2,0
12-Apr-18,1,Riots,Violent demonstration,Heilongjiang,Harbin,Chenggaozi Town,45.699,126.844,1,0
12-Apr-18,1,Riots,Violent demonstration,Guangdong,Huizhou,Huidong,22.985,114.72,2,0
13-Apr-18,2,Protests,Peaceful protest,Shandong,Linyi,Moshan Town,34.797,118.154,1,0
13-Apr-18,2,Protests,Peaceful protest,Henan,Xinyang,Shihe,32.117,114.059,2,0
13-Apr-18,1,Riots,Violent demonstration,Guangdong,Huizhou,Huicheng,23.084,114.382,2,0
13-Apr-18,1,Protests,Peaceful protest,Beijing,Tongzhou,Majuqiao,39.75,116.561,1,0
13-Apr-18,1,Protests,Peaceful protest,Guangdong,Dongguan,Nancheng,23.019,113.744,2,0
13-Apr-18,1,Protests,Peaceful protest,Beijing,Haidian,Beijing-Haidian,39.96,116.294,1,0
14-Apr-18,1,Protests,Peaceful protest,Guangxi,Nanning,Nahuang,22.74,108.39,1,0
14-Apr-18,2,Protests,Peaceful protest,Henan,Nanyang,Wolong,32.99,112.529,2,0
14-Apr-18,3,Violence against civilians,Attack,Jiangsu,Xuzhou,Nianzhuang,34.307,117.787,1,0
14-Apr-18,2,Protests,Peaceful protest,Guangdong,Dongguan,Nancheng,23.019,113.744,2,0
15-Apr-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Turpan,Toksun,42.793,88.653,1,0
15-Apr-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Tarbagatay,Wusu,44.435,84.678,2,0
15-Apr-18,3,Violence against civilians,Attack,Chongqing,Wanzhou,Wanzhou,30.808,108.409,1,0
15-Apr-18,2,Violence against civilians,Attack,Beijing,Fengtai,Beijing-Fengtai,39.857,116.28,1,0
15-Apr-18,3,Strategic developments,Change to group/activity,Hebei,Qinhuangdao,Haigang,39.948,119.565,2,0
15-Apr-18,1,Strategic developments,Looting/property destruction,Anhui,Bengbu,Bengshan,32.944,117.368,2,0
15-Apr-18,3,Strategic developments,Looting/property destruction,Ningxia,Shizuishan,Baofeng,39.049,106.729,1,0
15-Apr-18,3,Strategic developments,Change to group/activity,Ningxia,Wuzhong,Tongxin,36.981,105.914,2,0
15-Apr-18,1,Protests,Peaceful protest,Heilongjiang,Harbin,Daoli,45.756,126.617,1,0
15-Apr-18,2,Violence against civilians,Attack,Jiangsu,Xuzhou,Xinyi,34.368,118.356,1,0
15-Apr-18,3,Strategic developments,Looting/property destruction,Henan,Zhengzhou,Beishankou,34.728,113.003,1,0
15-Apr-18,3,Violence against civilians,Attack,Jiangsu,Nanjing,Xuanwu,32.048,118.798,3,0
15-Apr-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Altay City,47.827,88.132,2,0
15-Apr-18,3,Strategic developments,Looting/property destruction,Qinghai,Haidong,Ledu,36.482,102.402,1,0
15-Apr-18,3,Protests,Protest with intervention,Fujian,Sanming,Wanzhai,26.108,117.813,1,0
15-Apr-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,1,0
15-Apr-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Shihezi,Shihezi Town,44.287,86.035,1,0
15-Apr-18,3,Strategic developments,Change to group/activity,Ningxia,Shizuishan,Pingluo,38.914,106.523,1,0
15-Apr-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Changji Hui Autonomous,Lanzhouwan,44.324,86.185,1,0
15-Apr-18,2,Protests,Peaceful protest,Shandong,Weifang,Kuiwen,36.708,119.132,2,0
15-Apr-18,1,Violence against civilians,Attack,Beijing,Huairou,Huairou,40.316,116.632,1,0
15-Apr-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Bo'erbosong,44.049,82.046,1,0
15-Apr-18,3,Strategic developments,Looting/property destruction,Xinjiang,Bayingolin Mongolia Autonomous,Yuli,41.344,86.261,1,0
15-Apr-18,3,Strategic developments,Change to group/activity,Xinjiang,Shihezi,Hongshan,44.296,86.052,2,0
15-Apr-18,3,Strategic developments,Looting/property destruction,Henan,Zhengzhou,Gongyi,34.748,113.022,1,0
15-Apr-18,1,Protests,Protest with intervention,Hunan,Shaoyang,Daxiang,27.221,111.439,2,0
15-Apr-18,2,Strategic developments,Change to group/activity,Shandong,Jining,Zoucheng,35.405,117.004,1,0
16-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Fengtai,Beijing-Fengtai,39.857,116.28,1,0
16-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Shangqiu,Yucheng,34.403,115.841,1,0
16-Apr-18,2,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou-Panyu,22.969,113.386,1,0
16-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Xinxiang,Beixinxing,35.18,114.515,1,0
17-Apr-18,1,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
17-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Zhengzhou,Gongyi,34.748,113.022,1,0
17-Apr-18,1,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou-Yuexiu,23.131,113.279,1,0
17-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Chongqing,Rongchang,Rongchang,29.405,105.595,1,0
17-Apr-18,1,Strategic developments,Looting/property destruction,Xinjiang,Ili Kazak Autonomous,Laoshawan,44.639,85.784,1,0
17-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Anyang,Xin,35.939,113.964,1,0
17-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Jiaozuo,Beixishang,35.167,113.172,1,0
17-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Zhengzhou,Hutuo,34.67,112.951,1,0
17-Apr-18,1,Strategic developments,Change to group/activity,Henan,Zhengzhou,Erqi,34.724,113.64,1,0
17-Apr-18,2,Strategic developments,Change to group/activity,Henan,Anyang,Wenfeng,36.09,114.357,2,0
17-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Anyang,Hua,35.575,114.519,1,0
17-Apr-18,2,Strategic developments,Looting/property destruction,Henan,Puyang,Hualong,35.777,115.074,2,0
17-Apr-18,1,Protests,Protest with intervention,Heilongjiang,Harbin,Songbei,45.803,126.51,1,0
18-Apr-18,2,Protests,Peaceful protest,Hebei,Baoding,Quyang,38.622,114.745,1,0
18-Apr-18,1,Protests,Peaceful protest,Shanghai,Huangpu,Shanghai-Huangpu,31.216,121.486,1,0
18-Apr-18,2,Protests,Peaceful protest,Yunnan,Kunming,Chenggong,24.886,102.821,2,0
18-Apr-18,2,Protests,Peaceful protest,Sichuan,Leshan,Emeishan,29.601,103.484,1,0
18-Apr-18,2,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
18-Apr-18,2,Riots,Mob violence,Shanxi,Jinzhong,Jiexiu,37.027,111.917,1,0
18-Apr-18,1,Violence against civilians,Attack,Henan,Anyang,Wenfeng,36.09,114.357,1,0
18-Apr-18,2,Protests,Peaceful protest,Jiangsu,Zhenjiang,Runzhou,32.205,119.449,2,0
18-Apr-18,2,Protests,Peaceful protest,Jiangsu,Suqian,Sucheng,33.963,118.243,2,0
18-Apr-18,1,Protests,Peaceful protest,Jiangsu,Taizhou,Taixing,32.172,120.052,1,0
18-Apr-18,2,Protests,Peaceful protest,Shaanxi,Hanzhong,Hantai,33.068,107.032,2,0
19-Apr-18,1,Protests,Peaceful protest,Chongqing,Yubei,Yubei,29.718,106.631,1,0
19-Apr-18,1,Violence against civilians,Attack,Hubei,Shiyan,Yunxi,32.993,110.426,2,0
19-Apr-18,1,Protests,Peaceful protest,Shanxi,Xinzhou,Xinfu,38.404,112.746,2,0
19-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Zhengzhou,Hutuo,34.67,112.951,1,0
19-Apr-18,1,Protests,Peaceful protest,Jiangsu,Nanjing,Xuanwu,32.048,118.798,2,0
19-Apr-18,1,Protests,Peaceful protest,Hubei,Wuhan,Jiang'an,30.6,114.309,2,0
19-Apr-18,1,Violence against civilians,Attack,Guangdong,Qingyuan,Lanshuicun,23.706,113.049,1,0
19-Apr-18,2,Protests,Peaceful protest,Guangdong,Maoming,Maonan,21.641,110.918,1,0
20-Apr-18,1,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
20-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Shangqiu,Wangyoufang,33.809,116.344,1,0
20-Apr-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
20-Apr-18,1,Protests,Peaceful protest,Jiangsu,Suzhou,Gusu,31.336,120.617,2,0
20-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Shihezi,Hongshan,44.296,86.052,2,0
20-Apr-18,1,Strategic developments,Looting/property destruction,Hunan,Huaihua,Hecheng,27.579,110.04,2,0
20-Apr-18,1,Protests,Peaceful protest,Shandong,Jinan,Lixia,36.666,117.076,2,0
20-Apr-18,1,Violence against civilians,Attack,Henan,Puyang,Qingfeng,35.885,115.104,1,0
20-Apr-18,2,Protests,Peaceful protest,Liaoning,Dalian,Xigang,38.915,121.612,2,0
20-Apr-18,2,Protests,Peaceful protest,Henan,Luoyang,Luolong,34.619,112.464,2,0
20-Apr-18,1,Protests,Protest with intervention,Guizhou,Zunyi,Huichuan,27.75,106.934,2,0
20-Apr-18,2,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen,22.595,114.067,2,0
20-Apr-18,2,Protests,Peaceful protest,Yunnan,Baoshan,Longyang,25.121,99.165,2,0
20-Apr-18,1,Protests,Peaceful protest,Hunan,Changsha,Kaifu,28.257,112.986,1,0
20-Apr-18,1,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
21-Apr-18,1,Strategic developments,Arrests,Xinjiang,Shihezi,Shihezi Town,44.287,86.035,1,0
21-Apr-18,1,Protests,Peaceful protest,Shandong,Qingdao,Shinan,36.076,120.412,2,0
21-Apr-18,1,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
21-Apr-18,1,Protests,Protest with intervention,Fujian,Fuzhou,Gulou,26.082,119.304,1,0
21-Apr-18,1,Strategic developments,Change to group/activity,Henan,Zhengzhou,Heluo,34.805,113.02,1,0
21-Apr-18,1,Protests,Peaceful protest,Shandong,Jinan,Lixia,36.666,117.076,2,0
21-Apr-18,1,Protests,Peaceful protest,Guangdong,Shantou,Jinping,23.366,116.703,2,0
21-Apr-18,1,Protests,Peaceful protest,Hebei,Shijiazhuang,Chang'an,38.036,114.539,2,0
22-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Fujian,Fuzhou,Cangshan,26.044,119.316,1,0
22-Apr-18,1,Protests,Peaceful protest,Shandong,Weifang,Gaomi,36.377,119.757,1,0
23-Apr-18,1,Protests,Peaceful protest,Hunan,Shaoyang,Daxiang,27.221,111.439,1,0
23-Apr-18,1,Protests,Peaceful protest,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
23-Apr-18,1,Protests,Peaceful protest,Anhui,Huaibei,Lieshan,33.895,116.813,1,0
23-Apr-18,1,Violence against civilians,Attack,Henan,Zhoukou,Chuanhui,33.648,114.651,1,0
23-Apr-18,1,Violence against civilians,Attack,Xinjiang,Urumqi,Shuimogou,43.833,87.642,2,0
23-Apr-18,1,Strategic developments,Change to group/activity,Henan,Puyang,Qucun,35.393,115.016,1,0
24-Apr-18,2,Protests,Peaceful protest,Shanxi,Linfen,Yaodu,36.079,111.58,1,0
24-Apr-18,2,Protests,Peaceful protest,Guangdong,Zhuhai,Xiangzhou,22.266,113.543,1,0
24-Apr-18,2,Protests,Protest with intervention,Zhejiang,Jinhua,Dongyang,29.29,120.242,1,0
24-Apr-18,2,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
24-Apr-18,2,Protests,Peaceful protest,Shanghai,Jiading,Shanghai-Jiading,31.351,121.249,1,0
24-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Luohe,Chendong,33.718,114.058,1,0
24-Apr-18,1,Strategic developments,Change to group/activity,Henan,Zhumadian,Dangdian,33.201,114.553,1,0
25-Apr-18,2,Protests,Peaceful protest,Shaanxi,Hanzhong,Hantai,33.068,107.032,1,0
25-Apr-18,2,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
25-Apr-18,2,Protests,Peaceful protest,Jiangxi,Nanchang,Honggutan,28.698,115.858,2,0
25-Apr-18,2,Protests,Peaceful protest,Henan,Nanyang,Wolong,32.99,112.529,2,0
25-Apr-18,1,Strategic developments,Looting/property destruction,Xinjiang,Ili Kazak Autonomous,Shanghudi,44.559,85.895,1,0
25-Apr-18,1,Protests,Peaceful protest,Gansu,Lanzhou,Chengguan,36.057,103.825,2,0
25-Apr-18,1,Protests,Peaceful protest,Jiangsu,Wuxi,Liangxi,31.581,120.299,1,0
25-Apr-18,1,Protests,Peaceful protest,Inner Mongolia,Hohhot,Xincheng,40.858,111.666,1,0
26-Apr-18,1,Protests,Protest with intervention,Heilongjiang,Harbin,Nangang,45.76,126.639,1,0
26-Apr-18,2,Protests,Peaceful protest,Guizhou,Qiannan Buyi and Miao Autonomous,Duyun City,26.259,107.519,1,0
26-Apr-18,2,Protests,Peaceful protest,Jiangsu,Nanjing,Qixia,32.096,118.909,1,0
26-Apr-18,2,Protests,Peaceful protest,Fujian,Xiamen,Jimei,24.576,118.097,1,0
26-Apr-18,2,Protests,Peaceful protest,Tianjin,Tianjin,Tianjin,39.343,117.362,3,0
26-Apr-18,2,Protests,Peaceful protest,Zhejiang,Quzhou,Kecheng,28.969,118.872,2,0
26-Apr-18,1,Violence against civilians,Attack,Chongqing,Wanzhou,Wanzhou,30.808,108.409,1,0
26-Apr-18,2,Protests,Peaceful protest,Guangxi,Yulin,Yuzhou,22.628,110.151,1,0
26-Apr-18,2,Protests,Peaceful protest,Jiangsu,Suqian,Sucheng,33.963,118.243,2,0
26-Apr-18,2,Protests,Peaceful protest,Guangdong,Dongguan,Nancheng,23.019,113.744,2,0
26-Apr-18,2,Protests,Peaceful protest,Hunan,Chenzhou,Rucheng,25.533,113.685,1,0
27-Apr-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Beilin,34.231,108.934,1,0
27-Apr-18,2,Protests,Peaceful protest,Guizhou,Guiyang,Qingzhen,26.556,106.471,1,0
27-Apr-18,2,Protests,Peaceful protest,Jiangsu,Changzhou,Xinbei,31.83,119.972,2,0
27-Apr-18,1,Protests,Protest with intervention,Chongqing,Chongqing,Chongqing,29.432,106.912,3,0
27-Apr-18,2,Protests,Peaceful protest,Gansu,Tianshui,Qinzhou,34.581,105.724,2,0
27-Apr-18,1,Protests,Peaceful protest,Sichuan,Zigong,Ziliujing,29.337,104.777,1,0
27-Apr-18,2,Protests,Peaceful protest,Henan,Zhumadian,Yicheng,32.973,113.994,2,0
27-Apr-18,2,Protests,Peaceful protest,Hubei,Xiantao,Ganhe,30.363,113.454,2,0
27-Apr-18,2,Protests,Peaceful protest,Jiangsu,Huai'an,Lianshui,33.782,119.261,1,0
27-Apr-18,2,Protests,Peaceful protest,Gansu,Qingyang,Xifeng,35.731,107.651,1,0
27-Apr-18,2,Protests,Peaceful protest,Hunan,Hengyang,Zhengxiang,26.911,112.567,2,0
28-Apr-18,1,Violence against civilians,Attack,Jiangsu,Nantong,Rudong,32.332,121.185,1,0
28-Apr-18,2,Protests,Peaceful protest,Jiangsu,Huai'an,Huai'an,33.509,119.139,1,0
28-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Urumqi,Shuimogou,43.833,87.642,3,0
28-Apr-18,2,Protests,Peaceful protest,Jiangsu,Yancheng,Tinghu,33.392,120.14,2,0
28-Apr-18,1,Protests,Peaceful protest,Guangxi,Guilin,Lingui,25.239,110.212,1,0
28-Apr-18,1,Protests,Peaceful protest,Henan,Sanmenxia,Chengtou,34.839,111.732,1,0
29-Apr-18,1,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,2,0
29-Apr-18,1,Protests,Peaceful protest,Hunan,Changsha,Yuelu,28.235,112.931,2,0
29-Apr-18,2,Violence against civilians,Attack,Fujian,Sanming,Wanzhai,26.108,117.813,1,0
29-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Jiangsu,Suzhou,Xukou Town,31.239,120.486,1,0
29-Apr-18,1,Protests,Peaceful protest,Jiangxi,Jingdezhen,Changjiang,29.273,117.184,2,0
30-Apr-18,1,Strategic developments,Looting/property destruction,Henan,Shangqiu,Yongcheng,33.929,116.449,2,0
30-Apr-18,2,Protests,Protest with intervention,Beijing,Haidian,Beijing-Haidian,39.96,116.294,1,0
30-Apr-18,2,Protests,Peaceful protest,Inner Mongolia,Ordos,Kangbashi,39.643,109.825,2,0
30-Apr-18,1,Violence against civilians,Abduction/forced disappearance,Jiangsu,Yangzhou,Bali,32.289,119.405,1,0
30-Apr-18,2,Protests,Peaceful protest,Guangxi,Chongzuo,Jiangzhou,22.406,107.353,2,0
30-Apr-18,1,Protests,Peaceful protest,Anhui,Anqing,Gaoling,30.252,116.319,1,0
30-Apr-18,3,Strategic developments,Change to group/activity,Fujian,Xiamen,Siming,24.446,118.083,2,0
30-Apr-18,1,Protests,Peaceful protest,Jiangsu,Yangzhou,Yizheng,32.272,119.185,1,0
1-May-18,1,Protests,Peaceful protest,Guangxi,Yulin,Yuzhou,22.628,110.151,2,0
1-May-18,1,Protests,Peaceful protest,Macao,Macao,Macao,22.199,113.544,1,0
1-May-18,1,Violence against civilians,Abduction/forced disappearance,Chongqing,Yuzhong,Chongqing-Yuzhong,29.555,106.56,1,0
1-May-18,1,Violence against civilians,Abduction/forced disappearance,Chongqing,Chongqing,Chongqing,29.432,106.912,3,0
1-May-18,1,Protests,Peaceful protest,Anhui,Hefei,Shushan,31.851,117.26,3,0
